No,Timestamp,Elapsed_menit,Suhu_CPU_C,CPU_pct,RAM_pct,RAM_MB,Under_Voltage,Total_Deteksi,Deteksi_Organik,Deteksi_Anorganik,Deteksi_Styrofoam,Flask_Online,Keterangan
815,2026-07-03 09:14:58,393.44,52.1,32.7,78.9,2541.2,TIDAK,347,31,292,24,YA,
816,2026-07-03 09:15:27,393.92,52.5,33.2,78.9,2533.2,TIDAK,347,31,292,24,YA,
817,2026-07-03 09:15:56,394.4,51.6,34.8,79.0,2533.3,TIDAK,347,31,292,24,YA,
818,2026-07-03 09:16:25,394.89,53.0,36.0,79.0,2538.7,TIDAK,347,31,292,24,YA,
819,2026-07-03 09:16:54,395.37,54.0,33.3,79.3,2542.0,TIDAK,347,31,292,24,YA,
820,2026-07-03 09:17:23,395.85,53.0,62.7,79.6,2549.0,TIDAK,347,31,292,24,YA,
821,2026-07-03 09:17:52,396.34,52.1,37.1,79.3,2543.1,TIDAK,347,31,292,24,YA,
822,2026-07-03 09:18:21,396.82,53.5,35.5,79.4,2545.1,TIDAK,347,31,292,24,YA,
823,2026-07-03 09:18:50,397.3,53.0,48.8,79.4,2544.5,TIDAK,347,31,292,24,YA,
824,2026-07-03 09:19:19,397.79,52.5,42.1,79.2,2541.0,TIDAK,347,31,292,24,YA,
825,2026-07-03 09:19:48,398.27,52.1,32.4,79.2,2543.0,TIDAK,347,31,292,24,YA,
826,2026-07-03 09:20:17,398.75,53.5,32.9,78.9,2536.5,TIDAK,347,31,292,24,YA,
827,2026-07-03 09:20:46,399.24,52.1,33.8,79.2,2545.4,TIDAK,347,31,292,24,YA,
828,2026-07-03 09:21:15,399.72,52.5,40.1,79.2,2544.0,TIDAK,347,31,292,24,YA,
829,2026-07-03 09:21:44,400.2,53.0,31.5,79.2,2541.5,TIDAK,347,31,292,24,YA,
830,2026-07-03 09:22:13,400.69,52.5,33.0,79.3,2543.9,TIDAK,347,31,292,24,YA,
831,2026-07-03 09:22:42,401.17,53.0,36.8,79.3,2543.1,TIDAK,347,31,292,24,YA,
832,2026-07-03 09:23:11,401.65,54.0,34.1,79.5,2547.6,TIDAK,347,31,292,24,YA,
833,2026-07-03 09:23:40,402.14,52.5,70.6,79.3,2546.8,TIDAK,347,31,292,24,YA,
834,2026-07-03 09:24:09,402.62,52.1,47.4,79.0,2540.2,TIDAK,347,31,292,24,YA,
835,2026-07-03 09:24:38,403.1,52.1,33.3,79.1,2543.4,TIDAK,347,31,292,24,YA,
836,2026-07-03 09:25:07,403.59,52.5,33.6,78.9,2537.7,TIDAK,347,31,292,24,YA,
837,2026-07-03 09:25:36,404.07,54.0,32.5,79.3,2546.2,TIDAK,347,31,292,24,YA,
838,2026-07-03 09:26:05,404.55,52.5,34.4,79.0,2539.8,TIDAK,347,31,292,24,YA,
839,2026-07-03 09:26:34,405.04,53.0,35.7,79.4,2550.4,TIDAK,347,31,292,24,YA,
840,2026-07-03 09:27:03,405.52,51.1,33.9,79.2,2543.0,TIDAK,347,31,292,24,YA,
841,2026-07-03 09:27:32,406.0,51.6,36.4,79.4,2548.3,TIDAK,347,31,292,24,YA,
842,2026-07-03 09:28:01,406.49,53.0,34.4,79.3,2542.2,TIDAK,347,31,292,24,YA,
843,2026-07-03 09:28:30,406.97,53.5,53.4,79.4,2545.2,TIDAK,347,31,292,24,YA,
844,2026-07-03 09:28:59,407.45,51.6,39.7,79.2,2543.8,TIDAK,347,31,292,24,YA,
845,2026-07-03 09:29:28,407.94,53.5,34.1,79.1,2543.1,TIDAK,347,31,292,24,YA,
846,2026-07-03 09:29:57,408.42,51.6,32.6,79.1,2542.2,TIDAK,347,31,292,24,YA,
847,2026-07-03 09:30:26,408.9,53.5,34.6,79.5,2542.5,TIDAK,347,31,292,24,YA,
848,2026-07-03 09:30:55,409.39,53.5,37.2,79.5,2540.8,TIDAK,347,31,292,24,YA,
849,2026-07-03 09:31:24,409.87,53.0,32.8,79.9,2549.0,TIDAK,347,31,292,24,YA,
850,2026-07-03 09:31:53,410.35,53.0,35.1,79.3,2545.8,TIDAK,347,31,292,24,YA,
851,2026-07-03 09:32:22,410.84,54.0,34.4,79.5,2552.3,TIDAK,347,31,292,24,YA,
852,2026-07-03 09:32:51,411.32,52.5,34.0,79.3,2543.3,TIDAK,347,31,292,24,YA,
853,2026-07-03 09:33:20,411.8,51.6,61.4,79.1,2543.2,TIDAK,347,31,292,24,YA,
854,2026-07-03 09:33:49,412.29,52.1,46.0,79.0,2540.4,TIDAK,347,31,292,24,YA,
855,2026-07-03 09:34:18,412.77,54.0,33.8,79.0,2540.9,TIDAK,347,31,292,24,YA,
856,2026-07-03 09:34:47,413.25,52.5,41.4,79.1,2545.3,TIDAK,347,31,292,24,YA,
857,2026-07-03 09:35:16,413.74,52.5,34.6,79.1,2540.4,TIDAK,347,31,292,24,YA,
858,2026-07-03 09:35:45,414.22,52.1,34.4,79.2,2548.6,TIDAK,347,31,292,24,YA,
859,2026-07-03 09:36:14,414.7,52.5,31.6,79.3,2545.6,TIDAK,347,31,292,24,YA,
860,2026-07-03 09:36:43,415.19,52.1,34.1,79.4,2548.9,TIDAK,347,31,292,24,YA,
861,2026-07-03 09:37:12,415.67,53.0,35.4,79.4,2549.3,TIDAK,347,31,292,24,YA,
862,2026-07-03 09:37:41,416.15,53.0,33.4,79.5,2549.5,TIDAK,347,31,292,24,YA,
863,2026-07-03 09:38:10,416.64,52.1,53.3,79.4,2547.6,TIDAK,347,31,292,24,YA,
864,2026-07-03 09:38:39,417.12,52.1,37.4,79.3,2549.6,TIDAK,347,31,292,24,YA,
865,2026-07-03 09:39:08,417.6,53.5,34.9,79.3,2547.9,TIDAK,347,31,292,24,YA,
866,2026-07-03 09:39:37,418.09,52.5,39.9,79.1,2547.1,TIDAK,347,31,292,24,YA,
867,2026-07-03 09:40:06,418.57,51.6,33.1,79.2,2548.3,TIDAK,347,31,292,24,YA,
868,2026-07-03 09:40:35,419.05,52.5,33.9,79.1,2546.3,TIDAK,347,31,292,24,YA,
869,2026-07-03 09:41:04,419.54,52.1,34.8,79.3,2546.8,TIDAK,347,31,292,24,YA,
